,ID,Player Name,Drafting Team,Franchise current name,NBA profile,College / High School,Age at Draft,League before Draft,Draft Year,Pick Number,Position,Height,Weight,Nationality,Continent,Birthdate,GP,GS,MPG,PPG,FGA,FGM,FG%,3PM,3PA,3P%,FTM,FTA,FT%,RPG,APG,SPG,BPG,TOPG,PO GP,PO MPG,PO PPG,PO FGM,PO FGA,PO FG%,PO 3PM,PO 3PA,PO 3P%,PO FTM,PO FTA,PO FT%,PO RPG,PO APG,PO SPG,PO BPG,PO TOPG,All-Star Games,CO GP,CO MPG,CO PPG,CO FG%,CO 3P%,CO FT%,CO RPG,CO APG,CO SPG,CO BPG,CO TOPG,MVP Awards,All-NBA Selections,All-Defensive Selections,Finals MVP Awards,Hall of Fame Inductee,Reason no stats
1968,1969,Jeff Teague,Atlanta Hawks,Atlanta Hawks,/stats/player/201952/,Wake Forest,21.1,College,2009,19,Guard,1.88,82.0,USA,USA,1988-06-10,800.0,597.0,27.2,12.3,4.4,9.8,44.3,0.9,2.4,35.8,2.8,3.3,84.5,2.4,5.6,1.2,0.3,2.2,71.0,29.3,13.5,4.7,11.5,41.0,1.0,2.8,33.7,3.1,3.6,85.6,2.6,4.8,0.9,0.4,2.1,1.0,31.0,32.0,18.8,48.5,44.1,81.7,3.3,3.5,1.9,0.6,3.4,0,0,0,0,0,
1969,1970,Eric Maynor,Utah Jazz,Utah Jazz,/stats/player/201953/,Virginia Commonwealth,22.1,College,2009,20,Guard,1.88,75.0,USA,USA,1987-06-11,267.0,2.0,14.6,4.3,1.6,4.2,39.2,0.4,1.2,35.0,0.6,0.8,72.1,1.3,2.8,0.4,0.1,1.1,23.0,12.9,4.5,1.5,4.2,36.1,0.4,1.3,32.3,1.0,1.3,80.0,1.3,2.0,0.4,0.0,0.9,0.0,34.0,,22.4,46.3,36.1,81.5,3.6,6.2,1.7,0.2,,0,0,0,0,0,
1970,1971,Darren Collison,New Orleans Hornets,New Orleans Pelicans,/stats/player/201954/,California-Los Angeles,21.9,College,2009,21,Guard,1.85,75.0,USA,USA,1987-08-23,708.0,517.0,29.4,12.5,4.6,9.8,47.1,0.9,2.3,39.4,2.4,2.8,85.3,2.7,5.0,1.2,0.1,2.0,40.0,23.3,9.5,3.5,8.0,43.6,0.5,1.6,33.3,2.0,2.4,83.5,2.2,3.3,0.9,0.1,1.3,0.0,35.0,31.5,14.4,50.9,39.4,89.7,2.4,4.7,1.6,0.1,2.5,0,0,0,0,0,
1971,1972,Victor Claver,Portland Trail Blazers,Portland Trail Blazers,/stats/player/201964/,Valencia BC (Spain),20.8,International League,2009,22,Forward,2.08,100.0,Spain,Europe,1988-08-30,80.0,16.0,13.4,3.2,1.3,3.1,39.8,0.4,1.5,29.3,0.3,0.5,58.5,2.2,0.7,0.4,0.2,0.7,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,16.0,,8.2,52.9,40.5,69.4,4.5,0.6,1.1,0.5,,0,0,0,0,0,
1972,1973,Omri Casspi,Sacramento Kings,Sacramento Kings,/stats/player/201956/,Maccabi Tel Aviv B.C. (Israel),21.0,International League,2009,23,Forward,2.03,100.0,Israel,Asia,1988-06-22,588.0,145.0,20.3,7.9,2.9,6.4,45.4,0.8,2.3,36.8,1.2,1.8,67.8,4.0,1.1,0.6,0.2,1.0,0.0,,,,,,,,,,,,,,,,,0.0,21.0,,12.6,63.7,42.5,75.0,4.4,1.8,0.8,0.2,,0,0,0,0,0,
1973,1974,Byron Mullens,Dallas Mavericks,Dallas Mavericks,/stats/player/201957/,Ohio State,20.4,College,2009,24,Center,2.13,118.0,USA,USA,1989-02-14,189.0,66.0,18.2,7.4,2.9,7.2,40.8,0.6,1.8,31.9,0.9,1.3,70.6,4.2,0.8,0.4,0.5,1.0,1.0,4.2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,20.3,8.8,63.8,0.0,55.9,4.7,0.3,0.5,1.1,1.5,0,0,0,0,0,Incorrect name
1974,1975,Rodrigue Beaubois,Oklahoma City Thunder,Oklahoma City Thunder,/stats/player/201958/,Cholet Basket (France),21.4,International League,2009,25,Guard,1.88,77.0,France,Europe,1988-02-24,182.0,54.0,15.9,7.1,2.8,6.3,43.9,0.7,2.2,32.5,0.8,1.0,81.0,1.9,2.1,0.7,0.3,1.1,6.0,7.1,3.5,1.5,3.5,42.9,0.3,1.2,28.6,0.2,0.5,33.3,1.2,1.0,0.0,0.0,0.7,0.0,29.0,,10.0,47.3,31.7,58.3,2.5,2.3,1.1,0.2,,0,0,0,0,0,
1975,1976,Taj Gibson,Chicago Bulls,Chicago Bulls,/stats/player/201959/,Southern California,24.0,College,2009,26,Forward,2.05,102.0,USA,USA,1985-06-24,812.0,440.0,25.0,9.4,3.9,7.6,51.5,0.0,0.2,22.7,1.6,2.2,70.9,6.2,1.0,0.6,1.0,1.2,66.0,21.9,8.0,3.2,6.2,51.5,0.0,0.0,0.0,1.6,2.2,70.7,4.7,0.6,0.3,1.0,0.9,0.0,35.0,33.7,14.3,60.1,,65.9,9.0,1.3,1.0,2.9,2.1,0,0,0,0,0,
1976,1977,DeMarre Carroll,Memphis Grizzlies,Memphis Grizzlies,/stats/player/201960/,Missouri,22.9,College,2009,27,Forward,2.03,102.0,USA,USA,1986-07-27,578.0,339.0,23.7,8.9,3.1,7.3,43.0,1.1,3.2,35.8,1.5,2.1,74.1,4.2,1.3,0.9,0.3,0.9,64.0,27.4,8.9,3.2,7.5,42.6,1.2,3.5,35.3,1.2,1.6,75.2,4.3,1.1,0.9,0.3,0.8,0.0,38.0,28.0,16.6,55.8,36.4,63.4,7.2,2.2,1.6,0.7,1.5,0,0,0,0,0,
1977,1978,Wayne Ellington,Minnesota Timberwolves,Minnesota Timberwolves,/stats/player/201961/,North Carolina,21.6,College,2009,28,Guard,1.93,91.0,USA,USA,1987-11-29,710.0,190.0,21.1,8.1,2.9,7.2,41.0,1.5,4.0,38.1,0.7,0.8,84.1,2.2,1.1,0.5,0.1,0.7,11.0,22.3,7.1,2.3,6.9,32.9,1.9,5.3,36.2,0.6,0.6,100.0,2.3,0.9,0.5,0.2,0.6,0.0,38.0,30.4,15.8,48.3,41.7,77.7,4.9,2.7,0.9,0.2,1.6,0,0,0,0,0,
1978,1979,Toney Douglas,Los Angeles Lakers,Los Angeles Lakers,/stats/player/201962/,Florida State,23.3,College,2009,29,Guard,1.88,91.0,USA,USA,1986-03-16,394.0,65.0,19.1,7.6,2.8,6.9,40.4,1.1,3.2,35.4,1.0,1.2,82.4,2.2,2.3,0.9,0.1,1.0,15.0,10.0,3.7,1.3,3.4,37.3,0.7,1.6,41.7,0.5,0.5,87.5,1.1,1.0,0.1,0.0,0.3,0.0,35.0,36.5,21.5,44.6,38.5,81.0,3.9,2.9,1.8,0.4,2.5,0,0,0,0,0,
1979,1980,Christian Eyenga,Cleveland Cavaliers,Cleveland Cavaliers,/stats/player/201963/,CB Prat (Spain),20.0,International League,2009,30,Forward,1.98,95.0,DRC,Africa,1989-06-22,51.0,18.0,20.6,6.3,2.7,6.5,41.1,0.5,1.8,27.7,0.4,0.7,61.1,2.7,0.8,0.7,0.6,1.0,3.0,3.1,1.3,0.7,1.0,66.7,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.3,0.3,0.3,0.3,0.0,27.0,,12.9,48.7,34.1,72.0,5.1,0.7,1.1,1.5,,0,0,0,0,0,
1980,1981,Jeff Ayres,Sacramento Kings,Sacramento Kings,/stats/player/201965/,Arizona State,22.2,College,2009,31,Center-Forward,2.05,104.0,USA,USA,1987-04-29,237.0,15.0,9.8,2.9,1.2,2.2,55.3,0.0,0.0,40.0,0.5,0.6,77.6,2.7,0.4,0.2,0.3,0.6,38.0,4.6,1.2,0.5,1.2,39.1,0.0,0.0,0.0,0.2,0.3,69.2,1.2,0.2,0.1,0.1,0.1,0.0,35.0,32.5,14.5,66.0,0.0,77.9,8.2,0.9,0.5,0.9,1.2,0,0,0,0,0,Incorrect name
1981,1982,Jermaine Taylor,Washington Wizards,Washington Wizards,/stats/player/201966/,Central Florida,22.6,College,2009,32,Guard,1.93,93.0,USA,USA,1986-12-08,65.0,12.0,12.1,5.4,2.1,4.8,44.1,0.3,1.0,28.4,0.8,1.1,73.0,1.7,0.7,0.4,0.1,1.0,0.0,,,,,,,,,,,,,,,,,0.0,31.0,31.9,26.2,48.0,37.6,81.2,5.2,1.9,1.3,0.8,2.8,0,0,0,0,0,
1982,1983,Dante Cunningham,Portland Trail Blazers,Portland Trail Blazers,/stats/player/201967/,Villanova,22.2,College,2009,33,Forward,2.00,104.0,USA,USA,1987-04-22,715.0,195.0,20.8,5.8,2.5,5.3,46.9,0.3,0.9,34.5,0.5,0.8,64.9,3.7,0.7,0.6,0.5,0.5,21.0,8.5,2.8,1.1,1.9,60.0,0.1,0.1,66.7,0.4,0.4,88.9,2.3,0.1,0.4,0.3,0.2,0.0,38.0,31.6,16.1,52.5,0.0,69.7,7.5,1.2,1.2,1.2,2.2,0,0,0,0,0,
1983,1984,Sergio Llull,Denver Nuggets,Denver Nuggets,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=5148:sergio-llull&catid=209&Itemid=342,Real Madrid Baloncesto (Spain),21.6,International League,2009,34,Guard,1.90,82.0,Spain,Europe,1987-11-15,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,32.0,,8.6,43.0,37.4,80.8,2.1,2.7,1.2,0.1,,0,0,0,0,0,
1984,1985,DaJuan Summers,Detroit Pistons,Detroit Pistons,/stats/player/201969/,Georgetown,21.4,College,2009,35,Forward,2.03,107.0,USA,USA,1988-01-24,83.0,7.0,9.9,3.3,1.2,3.2,38.4,0.3,1.0,36.7,0.5,0.8,64.2,1.0,0.3,0.2,0.1,0.4,0.0,,,,,,,,,,,,,,,,,0.0,31.0,,13.6,47.4,38.5,71.3,4.1,1.3,1.1,0.7,,0,0,0,0,0,
1985,1986,Sam Young,Memphis Grizzlies,Memphis Grizzlies,/stats/player/201970/,Pittsburgh,24.1,College,2009,36,Forward-Guard,1.98,98.0,USA,USA,1985-06-01,249.0,52.0,15.9,5.8,2.2,5.1,44.2,0.2,0.7,28.0,1.1,1.4,74.2,2.3,0.7,0.5,0.2,0.8,30.0,13.0,4.1,1.7,4.1,42.6,0.2,0.8,21.7,0.5,0.8,65.2,2.0,0.2,0.3,0.1,0.5,0.0,36.0,,19.2,50.2,37.2,74.0,6.3,1.1,1.0,0.8,,0,0,0,0,0,
1986,1987,DeJuan Blair,San Antonio Spurs,San Antonio Spurs,/stats/player/201971/,Pittsburgh,20.2,College,2009,37,Forward,2.00,120.0,USA,USA,1989-04-22,424.0,179.0,16.6,6.8,2.9,5.6,52.4,0.0,0.0,0.0,0.9,1.5,60.8,5.1,0.8,0.7,0.3,1.1,42.0,8.9,4.2,1.8,3.4,54.6,0.0,0.0,0.0,0.6,1.0,57.1,3.2,0.4,0.6,0.2,0.3,0.0,35.0,27.3,15.7,59.3,-0.0,60.5,12.3,1.2,1.5,1.0,1.3,0,0,0,0,0,
1987,1988,Jon Brockman,Portland Trail Blazers,Portland Trail Blazers,/stats/player/201972/,Washington,22.3,College,2009,38,Forward,2.00,116.0,USA,USA,1987-03-20,150.0,10.0,10.5,2.1,0.8,1.6,48.8,0.0,0.0,0.0,0.6,0.9,61.8,3.1,0.3,0.2,0.1,0.4,0.0,,,,,,,,,,,,,,,,,0.0,34.0,,14.9,52.6,0.0,64.0,11.5,1.1,0.9,0.1,,0,0,0,0,0,
1988,1989,Jonas Jerebko,Detroit Pistons,Detroit Pistons,/stats/player/201973/,Pallacanestro Biella (Italy),22.3,International League,2009,39,Forward,2.05,100.0,Sweden,Europe,1987-03-02,635.0,119.0,17.8,6.2,2.3,5.0,45.7,0.6,1.7,36.3,0.9,1.2,77.0,4.0,0.8,0.5,0.2,0.7,48.0,11.6,3.4,1.3,3.2,40.5,0.4,1.4,27.3,0.4,0.5,87.0,2.8,0.8,0.3,0.2,0.4,0.0,30.0,,9.0,52.1,34.5,78.1,5.5,0.7,1.4,0.4,,0,0,0,0,0,
1989,1990,Derrick Brown,Charlotte Bobcats,Charlotte Hornets,/stats/player/201974/,Xavier,21.8,College,2009,40,Forward,2.03,100.0,USA,USA,1987-09-08,171.0,18.0,14.9,5.2,2.1,4.0,51.5,0.1,0.2,31.7,1.0,1.6,63.7,2.4,0.7,0.5,0.2,0.6,2.0,,1.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,13.7,50.4,43.3,74.1,6.1,1.9,0.7,0.9,,0,0,0,0,0,
1990,1991,Jodie Meeks,Milwaukee Bucks,Milwaukee Bucks,/stats/player/201975/,Kentucky,21.9,College,2009,41,Guard,1.93,94.0,USA,USA,1987-08-21,539.0,204.0,22.5,9.3,3.1,7.4,42.0,1.4,3.9,37.3,1.6,1.9,87.9,2.1,1.1,0.8,0.1,0.8,34.0,9.3,3.0,1.0,2.7,36.3,0.4,1.4,28.3,0.7,0.7,92.0,0.7,0.3,0.3,0.1,0.3,0.0,36.0,34.4,23.7,46.3,40.6,90.2,3.4,1.8,1.3,0.1,2.7,0,0,0,0,0,
1991,1992,Patrick Beverley,Los Angeles Lakers,Los Angeles Lakers,/stats/player/201976/,BC Dnipro (Ukraine),21.0,International League,2009,42,Guard,1.85,78.0,USA,USA,1988-07-12,460.0,379.0,27.8,8.9,3.1,7.5,41.6,1.6,4.2,38.3,1.0,1.3,76.3,4.3,3.4,1.2,0.5,1.3,42.0,29.0,9.1,3.4,8.3,40.9,1.4,3.9,36.6,0.9,1.2,79.6,5.3,2.8,1.0,0.5,1.2,0.0,46.0,33.8,16.7,48.0,38.0,69.9,7.0,3.6,2.2,1.3,2.0,0,0,3,0,0,
1992,1993,Marcus Thornton,Miami Heat,Miami Heat,/stats/player/201977/,Louisiana State,22.1,College,2009,43,Guard,1.93,90.0,USA,USA,1987-06-05,483.0,135.0,23.4,11.9,4.4,10.4,42.5,1.5,4.2,35.8,1.6,1.9,83.0,2.8,1.4,0.8,0.1,1.0,10.0,12.4,5.9,2.1,5.4,38.9,0.5,2.1,23.8,1.2,1.8,66.7,1.9,0.1,0.2,0.1,0.2,0.0,35.0,31.9,21.1,47.2,38.8,74.5,5.5,2.1,1.6,0.4,1.8,0,0,0,0,0,
1993,1994,Chase Budinger,Detroit Pistons,Detroit Pistons,/stats/player/201978/,Arizona,21.1,College,2009,44,Forward,2.00,93.0,USA,USA,1988-05-22,407.0,50.0,19.7,7.9,2.9,6.8,43.0,1.0,2.9,35.2,1.0,1.3,79.7,3.0,1.2,0.5,0.2,0.8,0.0,,,,,,,,,,,,,,,,,0.0,35.0,37.6,18.0,48.0,39.9,80.1,6.2,3.4,1.4,0.5,2.4,0,0,0,0,0,
1994,1995,Nick Calathes,Minnesota Timberwolves,Minnesota Timberwolves,/stats/player/201979/,Florida,20.4,College,2009,45,Guard,1.96,84.0,USA,USA,1989-02-07,129.0,7.0,15.6,4.6,1.9,4.3,44.1,0.2,0.8,28.8,0.5,0.9,58.1,1.9,2.7,1.0,0.1,1.3,10.0,12.6,3.3,1.2,3.6,33.3,0.6,1.3,46.2,0.3,0.8,37.5,1.6,1.6,0.9,0.1,1.0,0.0,36.0,33.3,17.2,48.2,39.0,70.7,5.3,6.4,1.9,0.2,3.3,0,0,0,0,0,
1995,1996,Danny Green,Cleveland Cavaliers,Cleveland Cavaliers,/stats/player/201980/,North Carolina,22.0,College,2009,46,Guard,1.98,95.0,USA,USA,1987-06-22,726.0,650.0,25.5,8.9,3.2,7.5,42.2,1.9,4.7,39.9,0.7,0.9,80.2,3.5,1.6,1.0,0.8,1.0,145.0,25.6,8.1,2.9,7.1,40.3,1.9,4.8,38.7,0.5,0.7,75.3,3.3,1.2,1.1,0.8,0.8,0.0,38.0,27.4,13.1,47.1,41.8,85.2,4.7,2.7,1.8,1.3,1.7,0,0,1,0,0,
1996,1997,Henk Norel,Minnesota Timberwolves,Minnesota Timberwolves,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=4313:henk-norel&catid=209&Itemid=342,Joventut Badalona (Spain),21.8,International League,2009,47,Forward,2.11,95.0,Netherlands,Europe,1987-09-17,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,21.0,,6.3,59.1,25.0,71.8,3.0,0.5,0.2,0.4,,0,0,0,0,0,
1997,1998,Taylor Griffin,Phoenix Suns,Phoenix Suns,/stats/player/201981/,Oklahoma,23.2,College,2009,48,Forward,2.00,109.0,USA,USA,1986-04-18,8.0,0.0,4.1,1.3,0.5,1.3,40.0,0.0,0.3,0.0,0.3,0.5,50.0,0.3,0.1,0.0,0.3,0.1,0.0,,,,,,,,,,,,,,,,,0.0,36.0,30.0,9.6,53.6,35.7,70.0,5.8,1.3,1.3,1.0,1.7,0,0,0,0,0,
1998,1999,Sergiy Gladyr,Atlanta Hawks,Atlanta Hawks,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=5526:sergiy-gladyr&catid=209&Itemid=342,MBC Mykolaiv (Ukraine),19.7,International League,2009,49,Guard,1.98,86.0,Ukraine,Europe,1989-10-17,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,25.0,,16.3,40.3,37.9,81.1,4.4,2.4,1.4,0.4,,0,0,0,0,0,
1999,2000,Goran Suton,Utah Jazz,Utah Jazz,/stats/player/201983/,Michigan State,23.9,College,2009,50,Forward,2.08,111.0,Bosnia and Herzegovina,Europe,1985-08-11,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,33.0,,10.1,52.1,43.8,84.8,8.2,1.5,1.1,0.5,,0,0,0,0,0,
2000,2001,John Wall,Washington Wizards,Washington Wizards,/stats/player/202322/,Kentucky,19.8,College,2010,1,Guard,1.93,88.0,USA,USA,1990-09-06,598.0,586.0,35.7,19.1,6.9,16.0,43.2,1.0,3.0,32.5,4.3,5.5,78.0,4.3,9.1,1.7,0.7,3.8,37.0,38.7,21.9,7.7,18.4,41.9,0.9,3.5,26.7,5.5,6.7,82.2,4.3,9.8,1.7,1.1,3.9,4.0,37.0,34.8,16.6,46.1,32.5,75.4,4.3,6.5,1.8,0.5,4.0,0,1,1,0,0,
2001,2002,Evan Turner,Philadelphia 76ers,Philadelphia 76ers,/stats/player/202323/,Ohio State,21.7,College,2010,2,Forward-Guard,2.00,93.0,USA,USA,1988-10-27,705.0,295.0,26.9,9.7,3.9,9.0,43.4,0.4,1.3,29.4,1.5,1.9,78.2,4.6,3.5,0.8,0.3,1.8,63.0,23.5,7.3,2.8,7.4,37.2,0.3,0.9,35.6,1.4,1.8,76.5,5.0,2.6,0.7,0.3,1.5,0.0,31.0,35.8,20.4,51.9,36.4,75.8,9.2,6.0,1.7,0.9,4.4,0,0,0,0,0,
2002,2003,Derrick Favors,New Jersey Nets,Brooklyn Nets,/stats/player/202324/,Georgia Tech,19.0,College,2010,3,Forward,2.08,111.0,USA,USA,1991-07-15,718.0,485.0,25.2,11.1,4.5,8.5,53.3,0.1,0.2,20.6,2.0,3.0,66.4,7.3,1.1,0.8,1.2,1.4,31.0,23.6,9.4,3.7,6.5,57.4,0.1,0.3,25.0,1.8,3.4,54.8,6.2,0.9,0.8,1.0,0.8,0.0,26.0,27.5,12.4,61.1,0.0,62.9,8.4,1.0,0.9,2.1,2.5,0,0,0,0,0,
2003,2004,Wesley Johnson,Minnesota Timberwolves,Minnesota Timberwolves,/stats/player/202325/,Syracuse,23.0,College,2010,4,Forward-Guard,2.00,93.0,USA,USA,1987-07-11,609.0,334.0,22.1,7.0,2.7,6.6,40.4,1.0,3.0,33.7,0.6,0.8,74.1,3.2,1.1,0.8,0.7,0.9,9.0,9.7,1.9,0.6,1.6,35.7,0.3,1.0,33.3,0.4,0.6,80.0,2.2,0.2,0.2,0.4,0.2,0.0,35.0,35.0,16.5,50.2,41.5,77.2,8.5,2.2,1.7,1.8,2.3,0,0,0,0,0,
2004,2005,DeMarcus Cousins,Sacramento Kings,Sacramento Kings,/stats/player/202326/,Kentucky,19.9,College,2010,5,Forward,2.11,123.0,USA,USA,1990-08-13,590.0,554.0,31.5,20.8,7.4,16.1,45.9,0.6,1.9,33.2,5.3,7.2,73.7,10.7,3.2,1.4,1.2,3.5,8.0,16.6,7.6,2.6,6.6,39.6,0.4,1.5,25.0,2.0,3.1,64.0,4.9,2.4,0.6,0.8,2.4,3.0,38.0,23.5,15.1,55.8,16.7,60.4,9.9,1.0,1.0,1.8,2.1,0,2,0,0,0,
2005,2006,Ekpe Udoh,Golden State Warriors,Golden State Warriors,/stats/player/202327/,Baylor,23.1,College,2010,6,Center-Forward,2.08,109.0,USA,USA,1987-05-20,384.0,56.0,14.8,3.5,1.4,3.0,45.3,0.0,0.0,0.0,0.8,1.1,71.8,2.9,0.7,0.5,1.1,0.6,16.0,5.8,0.8,0.4,0.9,42.9,0.0,0.0,0.0,0.0,0.3,0.0,0.8,0.1,0.1,0.3,0.1,0.0,36.0,35.1,13.9,49.0,26.9,68.5,9.8,2.7,0.8,3.7,2.4,0,0,0,0,0,
2006,2007,Greg Monroe,Detroit Pistons,Detroit Pistons,/stats/player/202328/,Georgetown,20.1,College,2010,7,Center,2.11,113.0,USA,USA,1990-06-04,632.0,417.0,27.7,13.2,5.3,10.3,51.4,0.0,0.0,5.9,2.6,3.7,70.4,8.3,2.1,1.1,0.6,1.9,27.0,12.4,6.4,2.3,4.8,48.1,0.0,0.1,25.0,1.7,2.3,77.0,4.1,0.7,0.6,0.3,1.1,0.0,34.0,34.2,16.1,52.5,25.9,66.0,9.6,3.8,1.2,1.5,3.3,0,0,0,0,0,
2007,2008,Al-Farouq Aminu,Los Angeles Clippers,Los Angeles Clippers,/stats/player/202329/,Wake Forest,19.8,College,2010,8,Forward,2.05,98.0,USA,USA,1990-09-21,699.0,439.0,25.0,7.6,2.8,6.6,42.0,0.8,2.3,33.5,1.3,1.7,74.5,6.0,1.2,1.0,0.6,1.2,40.0,29.1,11.3,3.9,8.9,43.4,1.8,4.5,39.1,1.8,2.4,74.2,7.3,1.4,0.9,0.9,1.5,0.0,31.0,31.3,15.8,44.7,27.3,69.8,10.7,1.3,1.4,1.4,3.2,0,0,0,0,0,
2008,2009,Gordon Hayward,Utah Jazz,Utah Jazz,/stats/player/202330/,Butler,20.3,College,2010,9,Forward,2.03,94.0,USA,USA,1990-03-23,673.0,511.0,31.0,15.6,5.4,11.9,45.3,1.4,3.7,36.8,3.5,4.2,82.5,4.4,3.5,1.0,0.4,2.0,29.0,33.0,15.0,4.8,11.8,40.5,1.6,4.4,35.2,3.9,4.1,95.0,4.6,2.9,0.9,0.3,1.7,1.0,37.0,33.5,15.5,46.4,29.4,82.9,8.2,1.7,1.1,0.8,2.3,0,0,0,0,0,
2009,2010,Paul George,Indiana Pacers,Indiana Pacers,/stats/player/202331/,Fresno State,20.2,College,2010,10,Forward,2.03,95.0,USA,USA,1990-05-02,680.0,632.0,33.5,20.1,6.8,15.6,43.6,2.5,6.5,38.5,4.0,4.7,84.7,6.4,3.4,1.7,0.4,2.6,89.0,38.7,20.1,6.5,15.4,41.9,2.3,6.5,35.6,4.8,5.9,81.9,7.1,3.8,1.6,0.6,3.1,7.0,29.0,33.2,16.8,42.4,35.3,90.9,7.2,3.0,2.2,0.8,3.2,0,5,4,0,0,
2010,2011,Cole Aldrich,New Orleans Hornets,New Orleans Pelicans,/stats/player/202332/,Kansas,21.7,College,2010,11,Center,2.11,111.0,USA,USA,1988-10-31,339.0,23.0,10.0,3.1,1.3,2.4,52.7,0.0,0.0,0.0,0.5,0.7,73.8,3.3,0.5,0.4,0.7,0.6,11.0,9.2,3.0,1.3,2.2,58.3,0.0,0.0,0.0,0.5,0.9,50.0,3.9,0.3,0.5,0.3,0.2,0.0,36.0,26.8,11.3,56.2,,67.9,9.8,0.9,0.8,3.5,1.6,0,0,0,0,0,
2011,2012,Xavier Henry,Memphis Grizzlies,Memphis Grizzlies,/stats/player/202333/,Kansas,19.3,College,2010,12,Guard,1.98,100.0,USA,USA,1991-03-15,185.0,23.0,15.7,5.7,2.0,4.9,40.6,0.2,0.7,32.5,1.5,2.3,63.5,1.9,0.6,0.5,0.1,0.8,0.0,,,,,,,,,,,,,,,,,0.0,36.0,27.5,13.4,45.8,41.8,78.3,4.4,1.5,1.5,0.5,1.9,0,0,0,0,0,
2012,2013,Ed Davis,Toronto Raptors,Toronto Raptors,/stats/player/202334/,North Carolina,21.1,College,2010,13,Center-Forward,2.08,100.0,USA,USA,1989-06-05,687.0,103.0,19.7,6.2,2.6,4.5,56.6,0.0,0.0,0.0,1.1,1.8,58.5,6.6,0.8,0.5,0.8,0.8,33.0,11.8,3.2,1.2,2.5,50.0,0.0,0.1,0.0,0.8,1.3,56.8,4.6,0.5,0.1,0.4,0.5,0.0,23.0,27.9,13.4,57.8,-0.0,65.9,9.6,1.0,0.4,2.8,2.0,0,0,0,0,0,Too many results
2013,2014,Patrick Patterson,Houston Rockets,Houston Rockets,/stats/player/202335/,Kentucky,21.3,College,2010,14,Forward,2.05,107.0,USA,USA,1989-03-14,692.0,100.0,20.9,6.7,2.6,5.9,44.7,0.9,2.4,36.9,0.6,0.8,75.4,4.0,1.0,0.5,0.4,0.6,49.0,23.3,6.5,2.3,5.2,43.8,1.0,2.8,35.3,0.9,1.1,85.2,3.5,1.3,0.4,0.3,0.7,0.0,38.0,33.0,14.3,57.5,34.8,69.2,7.4,0.9,0.7,1.3,1.1,0,0,0,0,0,
2014,2015,Larry Sanders,Milwaukee Bucks,Milwaukee Bucks,/stats/player/202336/,Virginia Commonwealth,21.6,College,2010,15,Forward,2.11,107.0,USA,USA,1988-11-21,238.0,113.0,19.5,6.4,2.8,5.9,48.0,0.0,0.0,0.0,0.8,1.4,55.3,5.7,0.7,0.6,1.8,0.9,4.0,28.2,10.8,4.8,8.3,57.6,0.0,0.0,0.0,1.3,2.8,45.5,8.3,1.3,0.8,1.3,3.0,0.0,35.0,26.9,14.4,53.4,25.0,64.1,9.1,1.0,0.7,2.6,1.7,0,0,0,0,0,
2015,2016,Luke Babbitt,Minnesota Timberwolves,Minnesota Timberwolves,/stats/player/202337/,Nevada-Reno,21.0,College,2010,16,Forward,2.05,102.0,USA,USA,1989-06-20,381.0,107.0,14.0,4.8,1.7,4.2,40.8,1.0,2.6,40.2,0.3,0.4,74.7,2.2,0.6,0.2,0.2,0.4,2.0,1.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,37.1,21.9,50.0,41.6,91.7,8.9,2.1,1.0,0.8,2.4,0,0,0,0,0,
2016,2017,Kevin Seraphin,Chicago Bulls,Chicago Bulls,/stats/player/202338/,Cholet Basket (France),20.6,International League,2010,17,Center-Forward,2.05,118.0,France,Europe,1989-12-07,423.0,34.0,15.2,5.9,2.7,5.5,48.9,0.0,0.0,0.0,0.6,0.8,71.5,3.5,0.6,0.2,0.7,1.1,14.0,9.8,4.4,1.9,4.3,45.0,0.0,0.0,0.0,0.6,0.9,61.5,2.5,0.4,0.1,0.2,0.6,0.0,33.0,,6.1,51.8,,55.5,4.3,0.5,0.2,0.9,,0,0,0,0,0,
